,image_id,class_id,x_min,y_min,w,h
5732,1228,1,55.9,727.9,408.7,144.5
5733,1228,5,361.7,661.6,110.1,46.0
5734,1228,0,387.7,666.7,53.2,38.9
5735,1228,7,296.0,657.3,178.1,153.9
5736,1228,7,445.0,450.0,382.0,434.0
5737,1229,0,118.1,346.4,791.6,376.9
5738,1230,9,0.0,805.6,839.8,218.2
5739,1230,0,0.0,630.6,352.2,246.1
5740,1230,1,0.0,423.1,261.8,243.0
5741,1230,0,167.6,725.8,156.1,136.4
5742,1230,1,327.1,547.0,624.4,345.1
5743,1230,9,680.3,963.6,214.7,60.2
5744,1230,7,343.4,658.3,631.9,174.2
5745,1230,7,202.2,374.6,739.6,461.2
5746,1231,5,232.4,362.7,712.4,411.4
5747,1232,1,217.4,633.9,235.9,340.7
5748,1232,1,618.9,290.9,235.4,439.9
5749,1232,1,624.5,354.2,18.3,40.3
5750,1232,1,637.2,238.1,66.0,81.9
5751,1232,1,657.8,271.9,74.4,59.9
5752,1232,1,662.1,283.1,90.9,101.9
5753,1232,1,720.5,270.2,37.8,105.0
5754,1232,1,745.1,295.6,37.3,88.7
5755,1232,1,373.3,384.7,331.9,532.0
5756,1232,1,667.4,523.5,19.3,51.1
5757,1232,1,397.2,344.0,279.6,357.2
5758,1232,1,669.2,577.7,19.3,54.9
5759,1232,1,571.9,568.6,106.4,135.4
5760,1232,1,560.3,670.1,11.4,41.7
5761,1232,1,525.2,677.9,40.6,45.0
5762,1232,0,680.9,317.6,30.5,63.7
5763,1232,1,622.0,313.9,40.4,46.1
5764,1232,2,630.3,326.1,79.2,80.9
5765,1232,5,71.4,396.2,162.0,510.3
5766,1232,5,705.3,372.8,43.9,31.2
5767,1233,0,98.9,410.7,670.8,157.2
5768,1234,5,363.7,166.9,392.6,695.9
5769,1235,5,319.7,336.5,396.9,274.0
5770,1236,3,268.4,488.0,555.4,435.8
5771,1236,3,186.7,223.2,496.0,465.9
5772,1237,0,292.8,366.4,515.3,434.8
5773,1238,3,289.2,269.7,451.7,467.6
5774,1239,2,360.6,413.5,309.8,295.6
5775,1240,0,34.4,158.5,883.8,482.7
5776,1241,3,392.5,414.2,255.3,219.4
5777,1242,0,699.9,406.3,52.1,58.2
5778,1242,4,137.7,400.6,571.2,272.3
5779,1242,7,201.4,411.4,273.0,260.1
5780,1242,0,169.4,463.2,77.0,208.9
5781,1242,0,297.4,436.8,68.3,204.9
5782,1242,0,400.0,413.8,63.7,200.1
5783,1243,0,458.9,463.1,134.1,135.9
5784,1244,7,198.8,0.0,529.9,987.0
5785,1244,0,526.6,438.9,43.7,61.0
5786,1244,1,411.4,480.4,158.8,120.6
5787,1244,1,464.3,414.9,93.8,108.4
5788,1244,2,394.2,282.2,160.5,152.2
5789,1244,2,322.4,313.8,77.2,61.9
5790,1244,5,309.5,210.4,114.8,149.9
5791,1244,0,345.7,208.6,23.0,55.1
5792,1244,5,322.4,326.9,73.1,121.0
5793,1244,0,365.7,371.1,31.8,46.5
5794,1244,0,392.5,450.1,143.6,61.4
5795,1244,1,438.5,519.7,69.1,114.2
5796,1244,0,567.2,469.1,23.4,60.0
5797,1244,0,540.8,490.8,40.6,56.0
5798,1244,0,407.7,423.1,62.0,40.6
5799,1245,5,184.9,313.2,593.3,451.0
5800,1246,3,747.7,596.0,153.9,254.0
5801,1246,0,0.0,225.2,645.6,460.5
5802,1247,0,514.7,581.1,145.6,86.6
5803,1247,1,126.6,0.0,637.0,223.7
5804,1248,9,79.2,378.9,868.6,337.5
5805,1249,9,57.4,301.0,339.6,338.6
5806,1249,9,205.0,387.0,276.3,361.0
5807,1249,9,406.1,418.2,261.6,323.4
5808,1249,9,643.3,297.3,252.4,403.0
5809,1250,6,14.2,611.0,99.2,123.2
5810,1250,6,12.9,506.4,99.2,133.6
5811,1250,6,0.0,733.7,85.3,158.0
5812,1250,6,0.0,655.0,73.5,142.7
5813,1250,6,50.8,710.9,360.0,229.3
5814,1250,6,0.0,560.0,20.0,104.9
5815,1250,6,0.0,454.3,90.1,113.3
5816,1250,7,0.0,460.7,78.9,51.8
5817,1250,7,0.0,373.8,105.0,125.0
5818,1250,7,0.0,167.6,131.4,134.3
5819,1250,7,0.0,288.5,111.7,124.7
5820,1250,6,109.7,553.9,305.4,235.2
5821,1250,6,107.3,413.7,300.7,215.9
5822,1250,6,104.6,335.7,315.3,122.7
5823,1250,6,92.4,235.9,85.0,46.2
5824,1250,6,102.6,260.1,314.2,116.3
5825,1250,6,126.3,212.6,339.6,78.5
5826,1250,6,105.3,158.7,344.7,89.1
5827,1250,6,122.6,27.9,366.1,184.9
5828,1250,7,680.3,553.1,343.4,470.6
5829,1250,7,381.0,786.3,353.2,229.3
5830,1250,7,375.5,424.4,358.9,488.9
5831,1250,0,40.0,502.6,60.3,220.4
5832,1250,0,108.7,103.1,374.2,791.4
5833,1250,0,135.1,39.4,350.8,108.7
5834,1250,5,759.5,605.2,73.8,41.9
5835,1251,7,0.0,0.0,263.9,100.9
5836,1251,5,107.9,154.1,743.6,754.8
5837,1252,7,264.4,205.9,505.2,537.5
5838,1253,1,75.2,241.4,754.5,597.5
5839,1254,0,263.8,46.2,348.1,292.6
5840,1254,7,274.6,671.7,219.4,295.1
5841,1255,4,283.4,460.2,413.5,256.8
5842,1255,4,656.9,273.0,113.1,167.9
5843,1256,6,65.0,275.3,735.8,465.0
5844,1257,7,465.8,382.0,242.8,323.0
5845,1257,7,550.1,329.5,81.8,98.5
5846,1257,7,603.2,275.0,136.4,180.5
5847,1257,7,683.9,345.4,310.1,198.1
5848,1257,7,361.4,279.0,136.4,152.0
5849,1257,7,372.3,407.0,115.8,243.8
5850,1257,1,121.4,471.4,300.4,405.3
5851,1257,7,485.3,206.9,105.4,194.4
5852,1257,7,676.3,422.9,171.9,305.4
5853,1258,5,361.3,552.9,475.8,205.7
5854,1258,5,322.7,486.6,528.6,222.7
5855,1258,5,286.8,296.6,586.2,353.0
5856,1258,0,588.2,428.4,220.8,91.4
5857,1258,5,0.0,539.4,106.3,241.8
5858,1258,5,0.0,425.7,92.1,290.8
5859,1259,5,327.4,295.9,481.2,393.1
5860,1260,0,246.5,367.0,425.7,329.4
5861,1261,7,65.4,120.1,678.3,701.5
5862,1262,7,290.0,569.9,108.7,344.0
5863,1262,7,359.9,125.6,174.7,383.0
5864,1262,7,170.2,102.3,287.0,488.0
5865,1262,7,475.9,279.4,345.1,531.3
5866,1262,7,353.5,447.0,235.9,478.5
5867,1263,7,297.0,390.3,503.9,240.5
5868,1264,0,301.0,259.4,341.8,406.0
5869,1264,0,402.8,367.4,35.6,49.8
5870,1264,0,395.4,468.3,42.4,75.2
5871,1264,0,439.6,454.8,51.6,72.5
5872,1264,0,572.7,505.2,34.8,46.1
5873,1264,0,567.9,443.3,63.0,67.4
5874,1265,6,945.8,603.8,78.0,170.0
5875,1265,7,681.9,50.8,341.8,750.1
5876,1265,6,0.0,224.5,644.1,592.9
5877,1265,7,935.6,194.0,86.3,74.2
5878,1265,0,114.5,233.0,176.3,558.1
5879,1265,0,432.8,255.7,89.1,552.0
5880,1265,0,354.8,508.3,228.3,151.0
5881,1265,0,0.0,683.7,634.7,78.9
5882,1266,0,361.0,275.3,357.2,355.3
5883,1266,0,821.5,317.7,81.9,75.2
5884,1267,1,480.8,678.6,125.5,73.1
5885,1267,1,494.0,618.7,163.8,92.1
5886,1267,1,624.5,433.4,212.1,188.6
5887,1267,1,0.0,485.6,580.3,102.3
5888,1267,1,889.9,505.6,84.8,57.6
5889,1267,1,829.7,479.2,102.6,101.6
5890,1267,2,759.4,464.6,77.5,104.3
5891,1267,5,768.5,433.8,76.7,55.5
5892,1267,1,761.7,465.3,76.2,90.8
5893,1267,1,547.3,342.7,202.4,103.3
5894,1267,1,576.3,440.2,49.0,55.5
5895,1267,1,595.6,374.9,122.4,49.1
5896,1267,1,585.7,398.6,232.6,69.4
5897,1267,1,638.0,460.2,121.4,140.9
5898,1267,1,346.9,473.7,306.8,342.7
5899,1267,1,653.2,473.7,102.9,119.2
5900,1267,1,417.5,451.4,113.0,37.9
5901,1267,1,677.8,555.3,133.6,57.2
5902,1267,1,642.0,603.8,229.6,134.4
5903,1267,1,680.1,602.8,175.7,133.4
5904,1267,1,67.0,492.4,109.5,154.1
5905,1267,1,36.1,514.7,191.5,261.8
5906,1267,1,152.9,649.8,58.4,43.3
5907,1267,1,72.9,255.7,384.5,581.8
5908,1268,3,455.4,406.9,168.0,119.4
5909,1269,1,391.4,416.5,459.5,404.8
5910,1270,7,139.5,239.2,604.1,447.7
5911,1270,5,154.8,359.6,144.6,256.5
5912,1270,5,581.4,453.6,94.5,61.0
5913,1270,5,579.0,370.8,109.7,88.4
5914,1270,5,453.1,497.5,243.1,164.8
5915,1270,5,511.0,338.8,79.9,209.5
5916,1270,5,205.2,319.0,333.5,329.9
5917,1270,5,360.3,489.1,131.4,87.9
5918,1270,0,286.1,400.3,216.4,164.8
5919,1271,7,136.8,152.9,822.5,816.3
5920,1272,7,413.0,395.9,254.5,349.8
5921,1273,1,97.2,262.9,873.3,554.9
5922,1274,0,348.2,419.2,350.7,326.4
5923,1275,5,746.9,354.5,88.4,92.8
5924,1275,5,648.4,716.2,79.7,215.0
5925,1275,5,492.2,814.1,247.4,209.6
5926,1275,5,194.3,381.3,397.0,512.7
5927,1275,5,568.9,621.4,84.8,196.4
5928,1275,5,611.8,443.3,411.7,580.4
5929,1275,5,546.3,228.9,213.6,326.4
5930,1275,5,0.0,620.7,148.8,403.0
5931,1275,5,80.5,865.2,230.9,158.5
5932,1275,5,295.9,857.7,230.3,165.9
5933,1275,0,347.2,542.8,328.4,406.7
5934,1275,5,0.3,278.7,429.7,707.7
5935,1275,5,47.0,86.0,240.3,299.3
5936,1275,5,229.6,112.1,445.2,618.7
5937,1275,0,0.0,0.0,1023.7,1023.7
5938,1276,1,281.1,253.2,631.9,571.7
5939,1276,7,41.3,271.2,297.0,256.3
5940,1276,1,465.3,211.0,432.8,191.2
5941,1276,0,551.6,224.5,318.0,141.7
5942,1276,0,144.3,646.3,39.3,15.5
5943,1276,1,105.3,665.9,69.1,82.0
5944,1276,0,143.6,770.3,56.2,63.0
5945,1276,1,149.7,491.2,422.9,468.3
5946,1276,0,345.1,844.4,390.4,179.3
5947,1276,7,716.2,275.6,72.5,78.5
5948,1276,7,674.5,263.1,54.9,38.9
5949,1276,0,273.3,492.7,286.8,214.1
5950,1277,5,451.8,147.3,143.7,755.8
5951,1278,0,114.0,376.0,671.8,340.9
5952,1279,5,240.8,405.3,552.0,293.3
5953,1279,7,548.6,712.9,243.5,258.0
5954,1280,7,378.6,225.8,406.3,678.6
5955,1280,7,80.3,297.1,377.2,547.6
5956,1281,9,185.9,39.1,710.1,916.1
5957,1282,1,0.0,188.7,147.7,325.1
5958,1282,1,0.0,413.3,28.8,123.9
5959,1282,1,0.0,154.2,218.3,404.3
5960,1282,1,0.0,392.0,117.9,526.4
5961,1282,1,245.0,154.5,551.4,238.8
5962,1282,0,261.5,183.3,539.4,106.4
5963,1282,0,475.7,374.5,85.0,12.6
5964,1282,1,87.7,376.5,745.7,572.1
5965,1282,0,440.7,855.9,55.2,77.9
5966,1283,7,555.4,266.8,124.4,287.5
5967,1283,7,589.0,308.1,24.4,38.9
5968,1283,1,503.1,533.7,130.3,123.3
5969,1283,7,430.0,220.8,151.9,393.5
5970,1283,1,391.1,554.3,44.2,92.8
5971,1283,1,209.0,191.0,308.8,521.5
5972,1283,1,0.0,231.3,288.3,302.4
5973,1283,1,63.7,324.7,195.0,134.1
5974,1283,7,681.7,292.9,193.5,266.8
5975,1283,7,0.0,489.0,409.4,427.3
5976,1284,1,21.7,688.8,181.8,215.6
5977,1284,1,162.9,731.2,129.4,178.8
5978,1284,1,113.1,228.3,441.2,287.0
5979,1284,1,399.6,594.5,533.7,339.8
5980,1284,1,667.4,531.3,136.8,63.2
5981,1284,1,89.1,423.6,747.3,505.4
5982,1284,1,132.4,774.9,57.9,98.8
5983,1285,3,127.7,649.9,746.0,179.0
5984,1285,0,617.3,32.3,371.5,245.8
5985,1285,0,204.9,227.3,245.2,108.4
5986,1286,2,452.7,451.3,192.0,156.2
5987,1287,0,234.7,417.3,118.2,121.1
5988,1287,6,287.2,297.4,462.9,372.6
5989,1287,0,288.2,405.8,461.9,251.7
5990,1287,7,885.8,807.4,137.8,216.4
5991,1287,1,726.3,0.0,244.8,53.8
5992,1288,3,131.0,342.6,275.3,366.0
5993,1288,3,598.7,208.5,301.0,404.3
5994,1289,7,906.9,0.0,116.7,193.3
5995,1289,7,774.7,255.4,248.9,231.2
5996,1289,7,474.8,47.1,327.1,430.7
5997,1289,7,208.7,96.9,502.8,624.0
5998,1290,1,607.2,236.0,128.3,151.4
5999,1290,1,501.1,226.2,219.2,298.3
6000,1290,1,413.7,260.7,119.9,141.9
6001,1290,7,14.0,11.5,549.1,815.4
6002,1290,5,479.5,431.1,83.0,122.2
6003,1290,7,435.0,418.9,367.0,563.8
6004,1290,7,679.6,207.6,324.6,506.6
6005,1290,5,664.4,377.6,54.3,93.5
6006,1290,5,531.6,558.7,57.4,80.3
6007,1290,5,664.9,656.9,82.8,159.2
6008,1290,5,555.9,661.3,65.3,84.3
6009,1290,5,613.1,524.9,53.8,111.7
6010,1290,0,620.7,573.0,67.0,31.5
6011,1290,5,229.8,250.9,95.7,286.8
6012,1290,4,387.3,420.2,93.7,107.7
6013,1290,5,317.2,584.1,77.2,152.7
6014,1291,5,21.0,20.7,969.5,728.7
6015,1291,2,272.3,383.3,94.2,22.9
6016,1291,2,485.9,268.7,186.1,140.4
6017,1291,4,362.1,324.4,304.6,273.3
6018,1291,3,212.4,385.8,251.3,146.2
6019,1292,1,125.0,210.3,608.8,350.7
6020,1293,0,150.7,343.9,426.3,320.5
6021,1294,4,353.8,268.9,282.4,497.1
6022,1295,7,316.7,134.9,554.1,681.6
6023,1295,5,209.2,915.8,74.7,108.0
6024,1296,0,811.7,0.0,212.0,513.8
6025,1296,7,360.6,445.0,142.9,37.8
6026,1296,7,387.7,155.9,486.3,150.3
6027,1296,7,443.6,242.5,580.1,258.3
6028,1296,5,302.1,520.9,333.2,258.0
6029,1297,7,975.2,586.8,40.1,46.4
6030,1297,0,983.9,378.9,39.9,250.6
6031,1297,5,617.9,186.6,153.1,160.2
6032,1297,1,425.9,547.2,475.9,381.3
6033,1297,1,373.6,344.0,436.1,364.4
6034,1297,5,698.9,531.6,106.2,104.6
6035,1297,5,594.8,662.0,137.4,60.6
6036,1298,1,548.6,562.3,272.9,252.4
6037,1298,1,523.5,477.2,290.2,317.2
6038,1298,1,502.5,162.5,322.0,609.3
6039,1298,1,267.5,175.0,509.6,663.6
6040,1298,0,268.2,436.1,233.3,377.4
6041,1298,0,231.6,535.1,69.4,45.0
6042,1299,4,346.1,276.1,217.1,260.6
6043,1299,4,144.6,540.4,369.8,235.9
6044,1299,4,420.2,220.7,411.4,422.6
6045,1299,0,924.8,0.0,98.9,129.3
6046,1300,4,197.8,238.2,122.2,216.6
6047,1300,4,654.6,686.0,253.3,132.3
6048,1301,1,117.6,253.6,721.0,225.2
6049,1302,0,75.6,266.4,769.2,486.9
6050,1303,7,283.4,516.6,245.5,126.0
6051,1304,7,124.6,400.3,705.4,239.0
6052,1304,1,970.2,345.9,53.5,132.1
6053,1304,1,697.6,0.0,326.1,429.2
6054,1304,0,175.7,0.0,594.6,336.8
6055,1304,7,150.7,324.1,791.7,273.5
6056,1304,0,477.1,404.6,245.2,150.3
6057,1305,7,84.6,354.2,411.7,659.0
6058,1305,6,553.4,120.6,298.9,317.6
6059,1306,5,462.2,270.2,157.1,407.4
6060,1307,5,359.3,426.2,201.1,158.0
6061,1307,1,425.3,271.5,238.7,162.8
6062,1307,7,427.3,292.8,223.2,107.9
6063,1308,7,154.1,452.6,739.9,363.7
6064,1309,5,156.7,342.7,656.0,517.1
6065,1310,0,177.1,422.1,465.3,220.2
6066,1311,0,395.9,576.7,136.4,147.6
6067,1312,3,232.0,413.0,511.3,178.3
6068,1313,1,68.6,104.6,878.7,782.6
6069,1313,1,328.4,580.1,67.3,42.3
6070,1313,1,374.3,552.3,273.3,64.3
6071,1314,1,453.8,102.2,569.8,809.0
6072,1314,1,0.0,73.7,934.3,752.2
6073,1315,6,309.3,186.6,446.0,630.9
6074,1316,7,0.0,127.2,91.1,128.5
6075,1316,7,909.5,930.0,114.1,93.7
6076,1316,7,0.0,177.8,341.0,244.1
6077,1316,7,0.0,271.7,163.9,268.4
6078,1316,6,144.3,419.8,125.3,195.3
6079,1316,0,201.1,456.1,69.1,59.4
6080,1316,6,184.2,419.6,69.1,55.1
6081,1316,7,71.1,186.4,280.0,328.4
6082,1316,7,335.9,173.0,114.5,139.7
6083,1316,7,327.4,171.2,326.1,210.5
6084,1316,7,158.8,306.5,591.6,438.1
6085,1316,5,512.7,347.2,69.4,89.9
6086,1316,7,341.0,594.3,398.2,367.7
6087,1316,7,695.2,725.8,52.5,297.9
6088,1316,1,609.2,694.6,134.4,50.3
6089,1316,7,565.8,391.9,436.5,341.6
6090,1316,7,717.5,491.4,306.1,532.3
6091,1316,7,415.8,314.2,128.3,41.1
6092,1316,2,451.7,344.4,87.0,56.6
6093,1316,7,454.1,391.6,117.5,46.2
6094,1316,5,465.3,177.0,130.0,107.7
6095,1316,5,551.6,263.4,62.3,45.7
6096,1317,7,351.1,252.9,504.0,519.1
6097,1318,2,126.6,362.7,521.5,431.2
6098,1319,7,0.0,413.1,128.5,404.0
6099,1319,7,0.0,81.9,414.2,357.9
6100,1319,7,71.4,264.8,327.4,262.8
6101,1319,6,379.2,316.6,188.4,165.6
6102,1319,6,504.6,368.4,452.6,437.2
6103,1319,0,577.3,399.6,84.6,36.9
6104,1319,6,126.0,566.5,457.7,373.5
6105,1319,0,480.5,609.9,78.0,54.9
6106,1319,1,167.1,402.6,384.8,336.9
6107,1319,1,599.9,106.0,343.1,337.3
6108,1319,0,395.7,318.6,162.3,11.9
6109,1319,0,550.9,371.5,59.9,37.2
6110,1320,0,251.3,248.9,697.9,540.7
6111,1321,7,137.8,624.8,407.4,313.1
6112,1321,5,319.7,299.4,336.3,108.4
6113,1321,5,683.7,206.7,173.0,203.4
6114,1322,5,10.2,306.5,639.3,419.8
6115,1322,5,877.0,684.7,97.9,74.4
6116,1323,7,302.7,287.2,187.3,261.3
6117,1323,7,426.0,302.5,319.3,357.1
6118,1323,7,547.2,47.5,163.6,81.3
6119,1324,5,109.7,555.7,730.2,114.1
6120,1325,2,260.1,329.7,189.3,146.5
6121,1325,0,250.6,458.7,463.6,209.8
6122,1325,5,259.0,675.8,284.1,181.1
6123,1325,5,516.7,713.9,221.5,237.2
6124,1325,3,520.1,154.9,131.7,227.8
6125,1325,0,490.0,16.5,296.6,121.7
6126,1326,7,247.9,262.3,162.2,202.2
6127,1326,5,286.8,429.2,441.2,258.5
6128,1326,7,386.0,679.6,227.2,303.5
6129,1326,0,618.3,618.7,85.3,38.3
6130,1327,1,390.2,393.8,388.2,304.3
6131,1328,9,897.8,0.0,126.0,117.2
6132,1328,5,0.0,115.8,130.5,664.0
6133,1328,1,0.0,190.6,991.0,732.4
6134,1328,0,406.1,564.5,20.1,46.1
6135,1328,1,394.2,531.0,335.2,196.7
6136,1329,5,611.3,303.7,152.1,156.4
6137,1329,1,418.8,485.6,138.9,228.2
6138,1329,5,266.2,557.7,230.1,366.7
6139,1329,5,458.7,507.3,234.7,451.4
6140,1329,1,754.5,477.1,106.4,155.1
6141,1329,0,886.6,180.1,37.1,53.5
6142,1329,5,183.4,738.2,57.9,74.8
6143,1330,3,694.6,132.7,188.7,754.5
6144,1330,4,501.8,317.6,212.6,561.8
6145,1330,4,351.5,395.9,162.8,471.4
6146,1330,1,41.9,334.9,183.1,533.7
6147,1330,4,189.7,386.7,169.1,479.8
6148,1331,5,685.7,664.4,115.8,82.0
6149,1331,1,912.9,731.9,110.7,56.6
6150,1331,7,563.8,780.7,305.1,217.4
6151,1331,7,909.9,742.6,57.6,88.4
6152,1331,0,833.4,757.8,190.3,265.9
6153,1331,5,977.9,829.7,45.7,167.1
6154,1331,7,741.9,614.3,176.4,373.8
6155,1331,0,236.7,406.1,509.0,433.8
6156,1331,1,493.7,598.9,146.6,80.3
6157,1331,1,550.6,637.0,128.0,80.8
6158,1331,7,361.3,560.0,196.7,168.9
6159,1332,5,128.7,148.8,679.3,641.8
6160,1333,7,468.1,310.5,175.0,362.3
6161,1333,7,246.6,627.1,267.9,239.7
6162,1333,1,104.9,275.6,407.9,409.7
6163,1333,5,360.9,341.3,70.9,102.6
6164,1333,5,243.8,392.1,124.4,272.9
6165,1333,1,276.3,630.9,39.9,12.9
6166,1333,5,198.9,575.3,57.7,70.4
6167,1333,0,354.0,404.7,94.2,93.1
6168,1333,5,357.8,445.0,78.2,87.4
6169,1333,5,231.6,409.4,89.1,192.0
6170,1333,7,279.1,454.8,132.8,206.6
6171,1333,5,347.4,417.2,189.0,300.7
6172,1333,5,292.1,329.5,97.3,63.0
6173,1333,5,189.2,398.9,91.2,193.0
6174,1333,5,256.8,387.4,45.5,21.7
6175,1333,5,286.0,389.1,44.2,38.3
6176,1333,5,219.2,361.0,68.6,80.6
6177,1333,5,202.2,443.9,46.0,82.6
6178,1333,7,420.6,491.3,125.0,193.0
6179,1333,7,717.5,470.7,32.5,63.3
6180,1333,5,704.8,509.0,23.6,79.9
6181,1333,5,540.2,556.0,50.0,72.5
6182,1333,2,548.1,352.8,91.9,91.4
6183,1334,7,171.7,191.3,371.0,477.8
6184,1335,6,452.4,478.0,448.0,361.7
6185,1335,7,76.2,463.2,397.2,400.8
6186,1335,0,456.8,461.0,367.7,260.8
6187,1335,7,272.3,145.5,583.1,552.1
6188,1336,7,301.2,76.9,539.2,946.8
6189,1336,5,502.3,292.9,116.1,173.0
6190,1336,3,468.3,471.0,30.2,54.9
6191,1336,1,476.4,418.2,43.7,69.8
6192,1336,1,431.0,543.5,40.6,67.7
6193,1336,5,398.0,517.4,72.6,96.2
6194,1336,5,304.3,591.6,142.7,236.0
6195,1337,1,262.8,82.4,632.0,375.1
6196,1337,6,178.4,375.1,637.0,442.4
6197,1337,1,505.2,207.8,201.2,110.2
6198,1337,1,529.8,269.1,52.7,41.6
6199,1337,1,399.7,215.6,137.2,108.2
6200,1337,1,507.6,271.8,172.7,98.0
6201,1337,0,270.2,446.7,146.7,67.8
6202,1337,0,608.6,549.3,159.1,78.2
6203,1337,0,523.3,428.9,98.4,80.2
6204,1337,0,393.8,562.0,125.6,146.9
6205,1337,0,188.4,578.4,492.4,186.9
6206,1337,0,549.3,766.2,49.5,37.8
6207,1337,0,220.4,622.2,445.6,172.2
6208,1337,0,279.1,667.6,49.8,32.2
6209,1337,0,384.3,698.4,66.7,45.3
6210,1338,1,772.8,54.5,26.4,58.9
6211,1338,7,458.4,0.0,347.9,239.1
6212,1338,7,788.1,216.7,184.4,331.9
6213,1338,0,890.2,520.1,133.6,211.3
6214,1338,7,336.3,201.5,624.5,795.8
6215,1338,3,415.2,433.8,168.4,218.8
6216,1338,5,359.1,493.4,189.2,342.7
6217,1338,5,630.6,247.5,180.1,297.0
6218,1338,5,448.5,291.2,229.8,345.4
6219,1338,3,654.0,489.3,116.1,157.1
6220,1338,5,491.9,624.8,173.2,177.4
6221,1338,3,648.9,621.7,102.3,214.7
6222,1338,6,715.2,317.0,139.7,585.1
6223,1338,3,582.6,751.1,133.6,133.4
6224,1338,2,817.3,677.6,163.8,180.1
6225,1338,7,179.8,723.0,843.9,300.7
6226,1339,1,172.7,361.1,363.3,284.7
6227,1339,1,188.6,178.3,349.8,239.2
6228,1339,5,0.0,212.3,342.3,235.9
6229,1339,6,389.1,655.2,90.4,103.4
6230,1339,7,837.1,461.5,117.8,118.9
6231,1339,6,366.4,382.5,498.1,479.0
6232,1340,1,307.9,324.9,399.4,292.2
6233,1341,5,274.3,454.6,302.7,351.7
6234,1341,5,469.7,363.4,228.2,351.0
6235,1342,6,128.3,224.8,753.8,580.4
6236,1343,6,531.0,328.9,37.9,34.5
6237,1343,5,440.2,302.2,306.5,532.3
6238,1344,5,306.8,320.5,569.2,177.8
6239,1345,5,638.2,603.8,214.9,169.7
6240,1345,5,505.4,681.3,102.1,295.3
6241,1345,1,358.6,76.2,458.7,607.5
6242,1345,5,705.3,199.8,183.9,335.9
6243,1345,5,260.6,453.8,75.9,200.5
6244,1345,1,383.5,129.4,15.0,35.9
6245,1345,5,393.4,68.7,79.5,129.7
6246,1345,7,238.5,253.6,244.1,294.3
6247,1345,7,361.7,158.1,118.3,123.9
6248,1345,7,167.9,0.0,217.9,294.3
6249,1345,5,190.7,669.5,185.7,152.7
6250,1345,0,60.2,755.5,100.1,99.2
6251,1345,7,627.8,463.2,89.7,118.2
6252,1345,2,572.2,547.6,89.4,34.9
6253,1345,5,448.8,584.8,84.8,72.5
6254,1345,7,570.9,513.0,93.0,84.3
6255,1346,3,375.4,253.6,234.2,393.1
6256,1346,3,608.0,246.2,415.7,777.5
6257,1346,5,950.6,0.0,67.0,257.7
6258,1347,0,22.3,469.1,376.2,366.5
6259,1347,1,639.7,305.3,223.2,212.3
6260,1347,5,228.6,358.1,492.0,400.8
6261,1347,0,220.4,669.2,166.6,181.6
6262,1347,0,787.0,216.1,236.7,161.8
6263,1348,7,298.4,649.8,613.8,369.1
6264,1348,7,188.4,89.7,581.8,834.4
6265,1349,7,635.7,291.9,89.9,262.8
6266,1349,7,351.5,250.6,367.0,589.2
6267,1349,0,855.9,111.7,162.5,134.1
6268,1350,7,141.5,229.3,744.0,443.4
6269,1351,7,926.7,504.3,96.9,142.1
6270,1351,6,968.0,350.7,55.6,101.4
6271,1351,7,848.2,397.3,175.4,191.2
6272,1351,6,337.9,555.3,595.3,309.0
6273,1351,6,277.2,237.1,724.0,534.8
6274,1351,0,471.4,296.4,398.0,204.0
6275,1352,5,351.5,355.8,368.4,252.2
6276,1353,1,128.7,116.6,746.7,829.5
6277,1353,0,533.0,174.5,194.0,212.6
6278,1353,0,210.6,189.5,255.7,226.8
6279,1354,5,341.3,81.9,160.8,882.8
6280,1354,5,602.7,289.2,120.9,655.2
6281,1354,5,486.6,177.4,116.8,757.5
6282,1355,3,260.4,171.9,499.8,693.8
6283,1356,7,120.4,506.9,844.2,285.5
6284,1356,0,567.4,735.5,456.4,288.2
6285,1357,1,812.4,485.1,48.8,62.7
6286,1357,1,215.0,723.6,618.3,181.1
6287,1357,1,134.4,515.0,774.1,401.0
6288,1357,1,358.3,620.7,359.6,111.5
6289,1357,1,353.2,581.1,369.8,131.0
6290,1357,1,353.9,541.7,390.8,183.6
6291,1357,7,94.8,6.3,319.0,289.5
6292,1357,1,22.3,14.7,73.5,65.5
6293,1357,1,36.2,56.9,233.0,248.9
6294,1357,7,412.1,100.8,212.0,257.0
6295,1357,1,88.0,288.8,124.6,51.0
6296,1357,1,87.4,201.1,707.0,471.4
6297,1357,3,717.2,396.4,73.1,41.4
6298,1357,0,290.2,594.5,66.0,44.4
6299,1357,0,254.3,731.9,43.7,40.6
6300,1357,7,816.8,52.3,206.9,518.6
6301,1358,6,314.9,264.6,308.8,449.0
6302,1359,1,237.5,277.3,569.7,487.6
6303,1359,0,865.8,742.6,83.6,64.0
6304,1359,0,629.1,652.9,54.3,34.2
6305,1359,0,902.1,70.4,66.5,33.2
6306,1360,7,722.0,124.6,192.3,249.6
6307,1360,0,551.1,453.1,41.1,46.1
6308,1360,7,544.5,234.0,293.3,310.5
6309,1360,7,318.0,158.5,244.8,417.2
6310,1360,5,166.9,503.2,95.0,126.0
6311,1360,7,179.6,385.7,132.6,203.2
6312,1360,7,206.0,520.8,61.7,44.7
6313,1360,5,202.2,516.1,76.7,95.5
